sentence_id,df_index,sari,bertscore_precision,bertscore_recall,bertscore_f1,fre,lix,compression_ratio,novelty,dis_ori_pred,dis_ori_ref,dis_pred_ref,score_dpo
1,0,37.445172,73.247933,66.519892,69.721979,102.7775,9.166667,87.394958,57.142857,0.110745,0.990563,0.245774,48.711284
1,1,37.043377,70.606923,69.800901,70.2016,91.016136,17.621212,72.268908,50.0,0.128122,0.990563,0.262698,46.887722
1,2,36.78062,70.45337,65.660965,67.972803,104.863824,10.739496,71.428571,53.846154,0.112573,0.990563,0.247558,47.329287
1,3,46.386514,70.300543,69.863355,70.08127,99.409848,20.969697,63.02521,23.529412,0.112536,0.990563,0.247518,47.383947
2,4,37.900254,66.782916,73.114789,69.805562,71.209848,37.636364,0.0,31.034483,1.0,0.999999,0.999999,62.223086
2,5,36.380218,69.911349,75.070328,72.39905,78.11,33.095238,31.818182,19.047619,1.0,0.999999,0.999999,64.368404
2,6,35.143771,66.651326,71.052265,68.781471,70.476648,39.203065,12.121212,29.62963,1.0,0.999999,0.999999,61.812467
2,7,37.843259,66.913217,72.272193,69.489545,76.08275,34.525,3.030303,26.923077,1.0,0.999999,0.999999,62.542089
3,8,41.799229,72.897494,75.759161,74.300784,102.365,24.666667,27.272727,31.818182,0.99991,0.999964,0.999987,68.844397
3,9,35.293942,72.92676,79.092789,75.884724,101.087333,18.362963,45.454545,33.333333,0.999983,0.999964,0.999898,68.896912
3,10,40.740144,75.758594,84.120321,79.720795,97.887608,21.295699,37.373737,30.434783,0.999981,0.999964,0.999997,70.286715
3,11,46.697958,74.255896,77.10529,75.65378,95.027719,22.122807,42.424242,50.0,0.999918,0.999964,0.999991,71.163028
4,12,46.228331,71.358132,80.938268,75.846881,87.668182,16.417655,21.590909,15.0,0.999645,0.999994,0.999708,67.64749
4,13,36.359805,67.900139,71.142185,69.483364,87.075,21.440476,45.454545,46.666667,0.999589,0.999994,0.999649,66.427825
4,14,34.371938,67.979372,71.887428,69.878799,85.954677,15.308756,29.545455,26.315789,0.999076,0.999994,0.999141,64.214381
4,15,32.335664,67.098594,71.40559,69.185126,89.774405,18.370748,44.318182,35.714286,0.999423,0.999994,0.999505,65.200713
5,16,35.565638,72.311544,68.380028,70.290858,100.015,16.333333,86.956522,30.0,0.985538,0.984206,0.999597,68.699136
5,17,37.803477,72.458935,74.393201,73.41333,88.492179,25.333333,57.608696,28.571429,0.341816,0.984206,0.174108,51.290871
5,18,34.831434,70.977312,67.706478,69.303322,89.606731,18.038462,85.869565,41.666667,0.219643,0.984206,0.044121,48.593557
5,19,36.525793,70.14398,68.363762,69.24243,82.39,35.5,78.26087,52.941176,0.808587,0.984206,0.69994,63.093954
6,20,51.297628,79.209983,79.067886,79.138869,70.6675,26.722222,30.769231,28.571429,0.999991,0.998822,0.998715,69.034752
6,21,44.455513,82.84936,72.845638,77.526122,81.648039,29.196078,56.410256,12.5,0.009665,0.998822,0.057953,44.065149
6,22,50.477967,78.690982,71.422946,74.881017,88.925176,21.047059,56.410256,9.090909,0.02777,0.998822,0.07614,45.456917
6,23,47.95516,76.530039,74.485576,75.493968,76.08275,31.4,17.948718,25.0,0.999992,0.998822,0.998845,66.997494
7,24,32.664408,67.806631,62.358224,64.968395,90.850818,22.581818,86.982249,100.0,0.058947,0.999998,0.057764,45.954072
7,25,37.800288,73.692679,78.841901,76.180375,84.779761,26.046615,37.278107,27.272727,0.972846,0.999998,0.972576,66.458216
7,26,36.108166,72.681844,72.427905,72.554648,79.297283,29.978261,45.56213,37.142857,0.650969,0.999998,0.650112,57.327277
7,27,33.951146,70.506948,75.375283,72.859889,90.85,22.166667,28.994083,17.777778,0.999973,0.999998,0.999964,65.087367
8,28,37.554172,78.733897,73.379976,75.962716,74.657,35.969231,36.585366,10.0,0.782634,0.806779,0.985494,59.679312
8,29,40.453208,76.976788,73.732191,75.319564,79.845192,33.423077,36.585366,27.272727,0.720955,0.806779,0.974106,59.894804
8,30,38.211355,71.640456,74.474466,73.029977,88.712863,28.854701,-26.829268,43.75,0.044199,0.806779,0.064295,40.379051
8,31,37.111056,76.375353,77.280933,76.82547,84.258345,26.489655,29.268293,45.454545,0.715422,0.806779,0.972032,60.517919
9,32,47.086297,74.826026,73.647571,74.232125,95.915795,23.401515,72.727273,26.666667,0.981507,0.046106,0.015638,70.786782
9,33,38.462241,72.548139,78.691995,75.495279,103.477679,13.186508,47.933884,27.272727,0.242961,0.046106,0.979904,50.548112
9,34,50.453683,69.249988,78.676736,73.662996,96.863636,17.080808,18.181818,30.30303,0.981935,0.046106,0.015455,68.908684
9,35,36.358721,66.230261,70.688844,68.38696,94.772162,21.184507,41.322314,34.482759,0.565041,0.046106,0.205976,55.195847
10,36,37.138844,73.211795,75.664449,74.417919,98.936789,15.494737,63.809524,8.333333,0.999995,0.999944,0.999952,68.257885
10,37,39.330816,72.949374,76.054031,74.469358,93.9425,20.833333,57.142857,43.75,0.010009,0.999944,0.020205,44.90255
10,38,37.988747,74.27038,75.143832,74.704558,96.964154,15.492308,62.857143,23.076923,0.99935,0.999944,0.99967,68.986502
10,39,40.461311,74.631655,76.809692,75.70501,109.908571,10.714286,66.666667,50.0,0.999991,0.999944,0.999956,72.630873
11,40,43.768492,74.125731,69.975829,71.991026,98.378333,8.916667,84.313725,50.0,0.999994,0.149565,0.147982,71.916315
11,41,43.300121,69.551456,69.020355,69.284892,90.933833,16.166667,75.490196,36.363636,0.999988,0.149565,0.148493,69.131472
11,42,36.134611,69.724834,71.004468,70.358831,87.960714,14.714286,72.54902,28.571429,0.999979,0.149565,0.150452,67.187312
11,43,46.330816,68.221515,71.985412,70.05294,98.293023,13.119601,57.843137,75.0,0.999976,0.149565,0.147433,71.763005
12,44,31.879724,70.424861,67.443752,68.902075,92.343889,16.944444,75.308642,15.384615,0.732476,0.990703,0.660616,59.133965
12,45,38.748988,72.704768,78.259003,75.379711,87.2925,22.771889,42.592593,23.333333,0.978513,0.990703,0.944207,66.872519
12,46,47.031215,74.639511,75.630307,75.131643,89.028448,16.906404,64.197531,28.571429,0.984727,0.990703,0.969865,70.105852
12,47,35.008291,68.684947,68.507677,68.596196,85.027246,25.057971,57.407407,53.846154,0.137555,0.990703,0.10752,45.084813
13,48,41.028342,78.192621,78.442872,78.317541,83.948769,28.312821,60.204082,22.222222,0.960565,0.311117,0.265975,68.231276
13,49,39.881477,74.818802,76.276684,75.540709,85.578895,26.021053,61.22449,33.333333,0.957768,0.311117,0.413221,67.86989
13,50,43.253998,73.692024,83.619148,78.342354,84.032353,28.613445,13.265306,34.285714,0.984136,0.311117,0.306683,67.600328
13,51,29.694621,63.690209,63.028729,63.357741,82.713189,34.427027,62.244898,100.0,0.060458,0.311117,0.965481,42.841615
14,52,41.588621,73.066401,80.448848,76.580113,84.826,28.814286,16.41791,4.761905,0.999989,0.999996,0.999977,65.868573
14,53,39.286007,74.227816,73.22703,73.724025,80.105,34.0,70.149254,28.571429,0.999993,0.999996,0.999993,67.921435
14,54,34.895773,68.92916,72.731364,70.779234,93.543509,19.491228,43.283582,14.285714,0.999968,0.999996,0.999951,65.45515
14,55,39.450845,76.578742,73.062885,74.779505,72.367879,40.030303,67.164179,22.222222,0.987101,0.999996,0.986759,66.715908
15,56,36.714813,74.670625,72.736299,73.690766,94.3,34.925926,79.699248,15.384615,0.950715,0.928796,0.768354,67.404799
15,57,36.463198,72.028673,73.431349,72.723246,95.205,21.904762,54.887218,41.666667,0.948302,0.928796,0.763444,67.166721
15,58,38.917849,73.801911,71.869922,72.823101,100.046429,21.857143,78.947368,25.0,0.339456,0.928796,0.663778,53.321467
15,59,39.650756,73.469257,75.226951,74.337715,86.466667,33.074074,59.398496,28.571429,0.157535,0.928796,0.130206,47.217086
16,60,39.984264,80.697095,74.558342,77.506357,113.55,9.666667,78.571429,33.333333,0.97188,0.755015,0.594263,72.520278
16,61,33.249223,73.989201,67.979968,70.8574,111.2375,2.5,85.714286,20.0,0.926957,0.755015,0.544182,67.515883
16,62,34.401425,76.044655,71.395898,73.646986,114.534167,8.203704,61.428571,41.666667,0.987361,0.755015,0.655358,70.281255
16,63,31.801892,71.094501,67.242169,69.114697,96.63,9.666667,78.571429,20.0,0.965616,0.755015,0.575723,65.837484
17,64,34.419072,69.107783,72.782671,70.897633,100.24,18.333333,78.571429,0.0,0.993632,0.992557,0.999933,66.955992
17,65,42.521021,66.003203,73.817039,69.691783,98.127589,18.986111,55.0,40.909091,0.59622,0.992557,0.494041,58.969114
17,66,42.344067,67.95972,72.182488,70.007485,94.145622,18.210811,73.571429,21.428571,0.128567,0.992557,0.006855,46.862528
17,67,40.708678,65.869904,73.187572,69.3362,96.400388,18.744253,37.857143,32.352941,0.56709,0.992557,0.462583,56.308886
18,68,43.245108,70.417011,76.962048,73.544192,83.492368,26.175439,32.544379,23.913043,0.999996,0.435409,0.437911,66.913354
18,69,44.07527,74.433196,74.630153,74.531549,85.243561,27.348485,67.455621,9.52381,0.999996,0.435409,0.437794,68.547783
18,70,38.145055,73.635161,68.463469,70.955205,90.958571,18.428571,79.289941,21.428571,0.999999,0.435409,0.434667,68.066162
18,71,41.564935,69.095433,76.137519,72.445744,88.6925,22.178571,33.727811,28.205128,0.999916,0.435409,0.446868,67.044652
19,72,37.769862,70.307112,71.132058,70.717174,85.096667,24.083333,55.555556,16.666667,0.972762,0.69317,0.578491,65.209441
19,73,45.929487,74.458975,70.521522,72.436774,69.445,22.0,72.222222,33.333333,0.964729,0.69317,0.747374,67.268124
19,74,48.484373,74.999559,76.408064,75.697261,86.29,19.666667,50.0,37.5,0.503747,0.69317,0.583835,58.005041
19,75,43.945895,82.069933,77.929533,79.94616,80.989679,25.24359,63.888889,16.666667,0.982153,0.69317,0.811661,69.464313
20,76,39.767749,71.411026,70.823205,71.115905,92.782273,24.467532,56.435644,52.941176,0.999963,1.0,0.999958,69.034707
20,77,32.633391,75.895596,68.424475,71.966648,90.99,29.666667,85.148515,85.714286,0.999989,1.0,0.999987,70.797223
20,78,34.878189,72.449422,68.504393,70.421696,85.446786,14.214286,72.277228,66.666667,0.001069,1.0,0.000987,43.631792
20,79,35.58559,74.902248,69.596571,72.151995,114.382696,20.480392,83.168317,42.857143,0.999988,1.0,0.999986,71.521447
21,80,39.576249,77.052832,76.247776,76.648188,83.604234,23.685824,68.817204,34.782609,0.279649,0.880592,0.258877,51.441776
21,81,36.781493,72.391695,73.495418,72.939378,84.965686,23.313725,72.580645,20.0,0.129858,0.880592,0.580996,45.610996
21,82,50.873813,76.991367,74.046493,75.490218,79.700571,28.009524,77.419355,35.294118,0.513718,0.880592,0.850647,59.276246
21,83,40.780311,73.36911,69.936669,71.61178,89.934412,13.680672,81.72043,42.857143,0.99911,0.880592,0.895666,69.847879
22,84,34.699356,60.199296,69.808817,64.648914,89.770942,20.114878,11.940299,10.526316,0.717624,0.763673,0.988214,54.446605
22,85,59.223901,76.078349,75.116366,75.5943,77.228333,27.666667,88.059701,0.0,0.741037,0.763673,0.997857,65.175431
22,86,53.343884,77.312732,75.584584,76.438892,96.642571,15.685714,89.552239,0.0,0.736301,0.763673,0.998081,66.151789
22,87,37.900814,63.48955,74.176079,68.418032,90.120667,16.511111,19.402985,50.0,0.725462,0.763673,0.989132,58.8073
23,88,39.739888,79.905963,82.103181,80.989671,88.565,19.0,44.444444,47.058824,0.999999,0.999997,0.999998,70.679496
23,89,36.696857,78.18197,80.508685,79.328269,93.425337,15.13141,45.833333,46.666667,1.0,0.999997,0.999998,70.108789
23,90,32.126463,72.774303,70.948404,71.849757,78.396786,32.071429,70.833333,50.0,0.999774,0.999997,0.9998,66.858238
23,91,33.581162,79.066628,72.475976,75.627989,72.471143,15.685714,90.277778,50.0,0.999999,0.999997,0.999997,68.694264
24,92,44.492865,76.778078,74.918437,75.836861,86.864921,18.174603,77.848101,21.428571,0.999997,0.700694,0.70165,70.302167
24,93,40.044636,71.729356,73.990792,72.842526,81.375,25.666667,54.43038,21.428571,0.999997,0.700694,0.702064,66.795568
24,94,37.89903,70.519531,71.136576,70.826709,86.75792,24.018443,61.392405,26.923077,0.999999,0.700694,0.700972,66.919639
24,95,41.995394,74.728239,72.095442,73.388237,89.082883,24.494898,68.987342,23.529412,1.0,0.700694,0.701225,68.954387
25,96,48.042447,77.843428,78.402197,78.121817,87.720645,33.460829,70.47619,12.5,0.999999,0.999998,0.999999,70.966095
25,97,49.912616,78.150916,74.587071,76.327419,91.1575,26.446429,69.52381,14.285714,1.0,0.999998,0.999999,71.195287
25,98,45.588547,74.75577,70.613372,72.625548,84.77,35.571429,76.190476,0.0,0.999967,0.999998,0.99998,68.202868
25,99,38.073112,71.941066,68.074697,69.954497,82.547381,34.333333,73.333333,27.272727,0.999939,0.999998,0.999954,66.895154
26,100,34.272168,73.891616,78.028178,75.903583,94.832361,16.055556,58.441558,30.769231,0.997231,0.997268,1.0,68.511329
26,101,35.312075,70.721394,77.8238,74.102801,84.136275,20.372549,11.688312,22.727273,0.999902,0.997268,0.99614,64.459159
26,102,32.258005,71.357191,67.117327,69.172353,69.445,12.0,87.012987,50.0,0.997224,0.997268,0.999997,65.942031
26,103,32.709312,68.910813,74.581635,71.634173,83.183024,14.658627,36.363636,31.578947,0.997224,0.997268,0.999998,64.700552
27,104,28.545598,71.384442,63.220286,67.054772,75.875,37.333333,79.310345,16.666667,0.857108,0.863672,0.999913,59.689122
27,105,45.690985,75.874513,79.498059,77.644038,85.859583,23.065603,18.965517,4.761905,0.97188,0.863672,0.720978,66.509188
27,106,31.32307,72.451675,67.6898,69.989836,74.368214,22.547619,63.793103,55.555556,0.863152,0.863672,0.999964,62.260801
27,107,29.696525,73.679,64.812744,68.962061,71.695098,29.196078,70.689655,25.0,0.915105,0.863672,0.992945,61.516299
28,108,37.631773,64.844877,74.525267,69.348884,84.041538,20.956044,74.509804,25.0,0.758997,0.164017,0.003092,60.752837
28,109,34.44739,63.775009,76.615959,69.608229,88.515234,23.089873,48.366013,35.483871,0.610624,0.164017,0.029138,56.199013
28,110,33.879212,65.148169,75.885433,70.108074,86.216364,23.212121,52.941176,27.586207,0.758794,0.164017,0.003037,59.507858
28,111,34.219446,62.96519,77.230501,69.372082,88.725147,23.205882,55.555556,39.130435,0.679272,0.164017,0.031436,58.389277
29,112,45.474758,73.970103,83.362621,78.386003,80.254965,29.752941,9.42029,27.659574,0.999931,0.999686,0.99991,67.544582
29,113,38.067503,80.848086,68.514311,74.17196,83.32,17.0,81.884058,8.333333,0.99993,0.999686,0.999894,67.808065
29,114,32.565827,77.864921,69.420207,73.400468,84.014,25.15,76.811594,53.846154,0.999742,0.999686,0.999996,68.509569
29,115,28.121149,66.207099,60.077184,62.99336,74.45875,39.25,76.811594,100.0,0.027868,0.999686,0.00351,41.535157
30,116,38.972837,72.381401,75.5952,73.953402,90.958571,27.0,37.5,37.931034,0.999826,0.999888,0.999993,67.850623
30,117,39.374949,73.904049,77.185112,75.508946,92.456847,24.903337,29.464286,25.0,0.999816,0.999888,0.999991,67.499088
30,118,37.361852,74.02705,79.395145,76.617187,80.609357,24.793467,34.821429,32.432432,0.999886,0.999888,0.999553,66.89709
30,119,38.139115,72.17055,70.774406,71.465659,93.472667,22.333333,55.357143,42.105263,0.999821,0.999888,0.999992,68.284795
31,120,35.240288,70.709568,69.959337,70.33245,84.435909,34.961039,84.827586,90.0,1.0,1.0,1.0,70.33316
31,121,40.611852,73.034883,76.966894,74.949354,73.845,29.333333,58.62069,28.0,1.0,1.0,1.0,67.333013
31,122,35.059171,70.039874,71.023667,70.528334,92.72,31.666667,68.965517,100.0,0.999606,1.0,0.999612,70.881443
31,123,35.767276,72.018129,76.38827,74.13885,72.362113,33.007286,57.931034,30.769231,1.0,1.0,1.0,66.079202
32,124,43.121408,71.574622,69.006222,70.266956,84.02803,27.787879,50.0,44.444444,0.941471,0.968981,0.995575,66.370869
32,125,48.543362,76.737493,78.194141,77.458966,75.2,34.538462,26.136364,24.0,0.9424,0.968981,0.995831,66.534542
32,126,42.135561,78.872037,74.544877,76.647431,82.55,25.666667,59.090909,62.5,0.943431,0.968981,0.996108,69.353873
32,127,44.145683,72.416067,73.239255,72.825336,80.002244,36.987179,26.136364,50.0,0.941545,0.968981,0.995595,66.022878
33,128,38.651494,72.835016,67.99168,70.33006,79.415,30.142857,76.774194,25.0,0.95913,0.965895,0.988297,65.854436
33,129,38.541104,76.239306,68.53171,72.180337,107.104286,12.52381,86.451613,37.5,0.962021,0.965895,0.987675,70.361901
33,130,35.77896,72.932458,66.869044,69.769263,87.476042,18.189815,82.580645,54.545455,0.073847,0.965895,0.161168,45.562952
33,131,42.280461,75.203162,71.268004,73.18272,78.918436,15.536998,72.258065,52.631579,0.960965,0.965895,0.994987,68.581938
34,132,36.852386,72.30202,69.813228,71.035832,74.517818,27.812121,75.18797,58.333333,0.806604,0.10437,0.096675,62.978539
34,133,39.523493,73.961121,74.731308,74.344224,83.28267,19.880682,51.879699,75.0,0.998775,0.10437,0.055731,69.849986
34,134,37.912734,72.259486,74.644291,73.432529,80.926909,30.842424,50.37594,36.666667,0.999301,0.10437,0.067208,67.043536
34,135,37.16233,70.727867,70.054412,70.389527,76.651163,27.07309,67.669173,61.111111,0.998315,0.10437,0.060462,67.611648
35,136,38.146747,74.549884,70.498645,72.467691,92.685102,19.244898,68.387097,42.857143,0.74557,0.338792,0.353391,62.850937
35,137,40.540283,72.958797,67.057258,69.883657,82.572703,29.610039,76.129032,40.0,0.761119,0.338792,0.355642,62.189734
35,138,37.45751,75.691247,65.209395,70.060444,80.182576,25.515152,85.806452,27.272727,0.740162,0.338792,0.370148,60.763884
35,139,43.226079,73.69343,72.364306,73.022819,80.926214,33.284127,59.354839,53.125,0.934475,0.338792,0.435068,67.631749
36,140,40.394299,79.172814,76.619315,77.875137,71.304545,25.926407,71.052632,41.176471,0.818683,0.78085,0.997949,64.654573
36,141,42.403527,83.267462,78.010756,80.553436,92.625692,15.492308,65.789474,42.105263,0.78513,0.78085,0.999659,66.94943
36,142,39.808711,76.570535,76.501209,76.535857,94.211667,15.259259,52.631579,23.809524,0.881942,0.78085,0.412741,66.214284
36,143,41.343459,80.562651,79.085493,79.817241,88.811793,20.967391,59.649123,61.904762,0.752241,0.78085,0.722142,65.980122
37,144,56.556102,79.443806,81.202853,80.3137,113.945,4.0,33.333333,66.666667,0.999947,0.999955,0.99998,76.800438
37,145,49.421638,75.229669,76.430261,75.825214,107.008333,11.666667,33.333333,62.5,0.999993,0.999955,0.999965,73.125169
37,146,47.754781,74.409127,74.421978,74.415553,105.57,6.0,20.0,44.444444,0.999964,0.999955,0.999987,70.653941
37,147,51.568696,78.232354,78.397036,78.314602,107.968309,4.25,43.333333,66.666667,0.999955,0.999955,0.999969,75.103851
38,148,47.884389,74.561393,73.420602,73.986596,60.877,32.2,73.722628,31.578947,0.999915,0.107726,0.119152,68.124393
38,149,42.669764,73.115224,76.31585,74.681264,68.984545,30.376623,43.79562,32.352941,0.893472,0.107726,0.542691,63.987864
38,150,37.803035,72.575122,74.008936,73.285019,69.472265,29.09245,56.934307,34.782609,0.994382,0.107726,0.211907,65.940138
38,151,39.418752,72.266269,73.872924,73.060763,73.540215,29.688172,54.744526,44.444444,0.997882,0.107726,0.043898,67.064259
39,152,38.611634,71.101773,75.129128,73.059994,78.245,22.5,62.264151,18.75,0.985559,0.999988,0.986375,66.165603
39,153,39.138157,71.924055,75.351644,73.597968,71.974913,31.680233,59.433962,27.777778,0.625867,0.999988,0.629659,57.119747
39,154,41.01867,75.78243,75.636315,75.709301,65.246169,27.104839,70.754717,28.571429,0.999848,0.999988,0.999921,67.403662
39,155,45.958849,78.02552,76.434779,77.221954,69.808571,24.857143,73.584906,46.153846,0.991969,0.999988,0.992575,70.127026
40,156,39.783521,68.768287,74.914443,71.709913,79.907957,28.612903,38.410596,48.275862,0.252562,0.05546,0.980079,48.135126
40,157,46.987092,74.193245,75.578022,74.879229,90.4645,23.848936,68.874172,33.333333,0.027954,0.05546,0.999586,46.718143
40,158,34.613958,69.180214,71.992242,70.55822,91.538319,21.043103,61.589404,47.619048,0.998431,0.05546,0.048601,67.670896
40,159,38.961553,69.325483,74.312437,71.73239,91.498333,18.333333,60.264901,60.0,0.960843,0.05546,0.329884,68.513485
41,160,49.608833,79.427683,75.878227,77.612394,88.154286,13.571429,79.166667,16.666667,0.557,0.864212,0.063671,60.745694
41,161,47.821722,76.311266,71.02173,73.571539,82.113,21.466667,85.714286,10.0,0.535829,0.864212,0.038487,58.047533
41,162,49.05938,80.800897,76.490402,78.58659,87.805211,18.126316,77.380952,28.571429,0.516197,0.864212,0.015342,60.382726
41,163,40.524967,69.447577,78.448164,73.673993,77.269263,39.470175,32.142857,11.627907,0.530053,0.864212,0.031533,53.428745
42,164,46.9484,72.963679,75.346136,74.135774,80.146623,21.350725,25.806452,40.540541,0.615226,0.770781,0.967607,58.346898
42,165,38.90421,75.112188,68.711537,71.76944,74.679464,25.892857,71.774194,18.75,0.617733,0.770781,0.829094,56.777644
42,166,41.149212,74.813926,70.634592,72.664213,64.260385,36.274725,58.064516,14.285714,0.613574,0.770781,0.85962,55.424028
42,167,40.836142,76.312625,72.150779,74.173367,73.495654,23.979651,65.322581,43.75,0.604122,0.770781,0.963002,58.337158
43,168,37.860098,68.296593,76.479959,72.156996,89.7925,24.25,17.525773,43.75,0.774433,0.633556,0.303036,60.66925
43,169,45.683086,72.9972,82.205117,77.328014,87.603427,21.293706,32.989691,19.230769,0.769525,0.633556,0.29735,62.999142
43,170,46.600848,73.519439,82.436818,77.723187,85.637098,26.84743,30.927835,30.769231,0.807663,0.633556,0.653217,64.528255
43,171,40.945578,70.40028,81.350756,75.480413,94.444235,22.757831,14.43299,42.857143,0.868776,0.633556,0.60783,64.940597
44,172,49.453454,73.547912,76.061845,74.783754,61.05,35.017316,82.901554,18.75,0.999592,0.390326,0.385911,68.507416
44,173,36.176222,68.381923,80.475765,73.937565,76.337121,32.787879,43.005181,34.883721,0.999961,0.390326,0.394772,66.04196
44,174,56.0454,76.403213,74.874842,75.631309,80.5,31.666667,84.455959,57.142857,0.077468,0.390326,0.099721,50.966657
44,175,36.35234,68.246865,80.710816,73.957384,68.01326,38.572603,24.352332,42.0,0.999664,0.390326,0.39138,64.672515
45,176,39.077135,70.643026,76.553094,73.479408,68.884879,33.556452,21.848739,17.5,0.875984,0.144489,0.603582,60.638506
45,177,36.523734,69.152474,72.842121,70.949364,72.685,32.142857,15.966387,25.0,0.184185,0.144489,0.068259,42.520592
45,178,35.137793,68.994045,73.196566,71.033198,75.205519,27.874459,29.411765,43.75,0.99865,0.144489,0.094344,64.494825
45,179,41.516905,73.125565,72.498095,72.810477,83.321118,17.020864,48.739496,65.384615,0.146722,0.144489,0.999048,47.853167
46,180,39.550949,76.473767,72.730279,74.555069,91.38071,19.103226,82.183908,36.363636,0.999725,0.0078,0.007557,70.344667
46,181,45.949431,74.541992,76.170433,75.347418,93.275294,21.011204,70.689655,68.421053,0.998501,0.0078,0.057138,73.041459
46,182,43.678317,74.621731,79.646784,77.05242,85.018402,24.756244,47.701149,33.333333,0.999928,0.0078,0.008644,69.419513
46,183,38.026065,73.8177,73.979628,73.898578,89.959286,20.285714,75.862069,42.857143,0.999239,0.0078,0.011205,69.687662
47,184,46.116387,69.541276,64.321935,66.829854,86.972663,18.793478,79.090909,37.5,0.68344,0.795261,0.10095,60.905393
47,185,36.609041,71.817195,67.192078,69.427693,86.210769,10.699634,64.545455,30.769231,0.909613,0.795261,0.97525,64.292645
47,186,49.931579,78.533804,68.344164,73.085535,82.35125,13.361111,91.818182,40.0,0.670004,0.795261,0.082782,63.558793
47,187,48.306815,70.05958,66.905797,68.446386,89.3015,12.65,70.909091,66.666667,0.701788,0.795261,0.126229,63.556165
48,188,41.597371,70.426357,73.608899,71.982467,82.369278,26.770053,63.043478,20.833333,0.307373,0.961474,0.053332,50.036346
48,189,57.385082,79.310179,77.131021,78.205425,76.284167,26.166667,73.913043,26.315789,0.271672,0.961474,0.039167,54.373336
48,190,36.972698,70.540798,80.696964,75.277871,76.993349,32.091417,9.23913,33.333333,0.971815,0.961474,0.997133,64.169445
48,191,38.686936,71.051157,76.723939,73.778659,73.7325,35.833333,67.391304,41.37931,0.401859,0.961474,0.448364,52.751015
49,192,45.193698,77.143693,76.361662,76.75069,80.637432,38.949807,57.954545,31.034483,0.969018,0.958924,0.999228,68.802989
49,193,39.080118,71.865642,73.166168,72.51007,69.135903,40.989198,53.977273,43.243243,0.979584,0.958924,0.996368,65.834433
49,194,43.729782,80.904084,76.990581,78.898835,77.761,37.142857,71.590909,35.0,0.964546,0.958924,0.999789,69.644605
49,195,41.777683,75.522697,75.439227,75.480938,85.561623,33.506494,60.227273,42.857143,0.931545,0.958924,0.791332,67.998824
50,196,39.750917,75.342399,77.118778,76.220244,81.901364,32.155844,66.834171,33.333333,0.650858,0.814132,0.136468,60.288279
50,197,47.572698,75.016409,74.987793,75.002098,80.529615,32.428571,73.869347,50.0,0.686566,0.814132,0.169305,63.425759
50,198,42.409184,76.844192,75.350308,76.089919,83.294402,25.315217,76.884422,50.0,0.651808,0.814132,0.126374,62.279151
50,199,49.096125,74.688649,74.832654,74.76058,95.939162,21.531876,69.346734,47.368421,0.631385,0.814132,0.097751,63.461724
51,200,41.658098,74.426728,75.166124,74.794596,84.041538,23.520147,77.325581,50.0,0.289087,0.07233,0.464265,52.767967
51,201,42.651134,77.935547,77.088296,77.509612,83.966136,21.409091,74.418605,69.230769,0.077259,0.07233,0.455035,49.294127
51,202,40.252377,72.126341,77.743924,74.829847,79.730817,23.732026,60.465116,58.333333,0.213205,0.07233,0.488393,49.763615
51,203,36.1898,69.144475,70.267516,69.701469,92.540846,18.139706,70.348837,47.058824,0.075808,0.07233,0.452542,45.16897
52,204,34.358835,74.499309,66.81909,70.450503,79.4,33.166667,75.757576,25.0,0.723928,0.552554,0.954611,59.124747
52,205,36.404157,75.861514,66.445976,70.842254,80.058788,30.939394,77.777778,27.272727,0.589537,0.552554,0.997625,56.592628
52,206,37.37922,74.563026,72.180617,73.35248,76.307921,26.533163,50.505051,59.090909,0.812445,0.552554,0.819316,62.90718
52,207,36.35798,73.33352,73.246133,73.2898,55.725,40.238095,39.393939,37.931034,0.894772,0.552554,0.335349,61.066591
53,208,40.608069,70.601374,77.910531,74.07608,65.209659,40.113636,-6.796117,23.809524,0.99584,0.30194,0.252435,62.648056
53,209,38.746235,73.422217,73.074841,73.248118,77.668462,32.362637,36.893204,47.619048,0.738859,0.30194,0.278325,60.187697
53,210,41.343683,70.577085,73.549861,72.032815,75.979698,30.238506,15.533981,50.0,0.966336,0.30194,0.219799,64.917786
53,211,37.327966,70.253193,72.550809,71.383518,81.3475,32.5,27.184466,43.478261,0.985719,0.30194,0.192345,65.195204
54,212,42.40503,77.896726,76.114178,76.995134,99.933029,17.695513,75.316456,38.461538,0.117463,0.98934,0.067622,50.200389
54,213,51.249629,78.627926,77.516019,78.068006,98.52,20.583333,69.620253,42.857143,0.175486,0.98934,0.126868,53.534146
54,214,60.734745,78.239518,80.992049,79.591995,94.681,21.142857,68.35443,36.842105,0.962357,0.98934,0.952471,74.816162
54,215,41.001764,75.000823,73.984456,74.48917,93.515,21.809524,77.21519,53.846154,0.133689,0.98934,0.08451,49.794578
55,216,36.823164,71.910435,69.742465,70.809865,93.592439,18.052265,77.717391,29.411765,0.082556,0.902385,0.258902,45.390522
55,217,37.436451,70.336992,69.599438,69.966274,103.193409,19.136364,76.086957,41.176471,0.831809,0.902385,0.724017,65.45531
55,218,38.542276,73.538375,71.805632,72.66168,106.108193,23.543919,79.891304,45.0,0.455833,0.902385,0.746128,57.760243
